user_id,event_id,event_type,event_sub_event,event_average_rating,clicks
U8RR1UV,E07M142,Poster Making,Competition,4.32,289.0
UX8VRSJ,E04M142,Poster Making,Competition,4.07,118.7
UX8VRSJ,E03R100,Webinar,Career,3.48,92.9
UX8VRSJ,E12M100,Sketching,Competition,3.23,261.9
U5A0Q13,E11T100,Speed,Technical,4.06,74.8
U5A0Q13,E11C100,Concerts,Cultural,4.87,289.3
UH6QJO1,E02M142,Poster Making,Competition,4.64,13.5
UH6QJO1,E09R100,Webinar,Career,3.96,291.3
UH6QJO1,E01M142,Poster Making,Competition,3.28,22.5
UH6QJO1,E03R100,Webinar,Career,4.66,268.4
UEBNO8B,E04C100,Concerts,Cultural,4.42,163.0
UEBNO8B,E10C100,Concerts,Cultural,3.77,298.0
UEBNO8B,E05M100,Sketching,Competition,4.41,31.4
UJY50C3,E11M142,Poster Making,Competition,3.79,170.6
UJY50C3,E08T100,Speed,Technical,4.57,291.1
UJY50C3,E07M100,Sketching,Competition,3.64,161.7
UJY50C3,E08T100,Speed,Technical,4.03,192.5
URRZ20D,E09R100,Webinar,Career,4.27,211.8
URRZ20D,E10T100,Nimbus,Technical,3.06,141.8
URRZ20D,E11C121,Poetry,Cultural,2.64,192.0
URRZ20D,E08M100,Sketching,Competition,3.64,179.5
URRZ20D,E12R100,Webinar,Career,2.95,271.3
U6BL5CE,E01T100,Reload,Technical,3.87,23.2
U6BL5CE,E10R100,Webinar,Career,4.18,91.5
U6BL5CE,E01M142,Poster Making,Competition,4.84,285.6
U6BL5CE,E01T100,Reload,Technical,4.49,268.2
UZH8EEF,E10T100,Speed,Technical,4.42,142.1
UZH8EEF,E10T100,Speed,Technical,4.38,189.8
UZH8EEF,E08C100,Concerts,Cultural,3.94,90.4
UZWTVPL,E07T100,Nimbus,Technical,3.86,64.6
UZWTVPL,E12R100,Webinar,Career,3.84,144.5
U1A53QA,E09T100,Speed,Technical,3.87,112.5
U1A53QA,E05M100,Sketching,Competition,4.89,179.3
U1A53QA,E08R100,Webinar,Career,3.79,32.5
UPF2T9L,E01C100,Concerts,Cultural,4.91,292.6
UDZR2RS,E01T100,Nimbus,Technical,3.41,296.0
U2814O8,E09M100,Sketching,Competition,3.84,212.5
U2814O8,E05C121,Poetry,Cultural,4.33,165.5
U2814O8,E09C100,Garba Night,Cultural,4.23,99.8
U2814O8,E04C100,Concerts,Cultural,5.0,246.0
U2814O8,E06R100,Webinar,Career,4.36,208.6
UHYZJAG,E06M100,Sketching,Competition,3.74,57.2
UOIDUEE,E04T100,Nimbus,Technical,4.18,274.2
UOIDUEE,E02C100,Concerts,Cultural,4.54,248.5
UINK1DT,E07T100,Speed,Technical,3.23,285.4
UINK1DT,E05M142,Poster Making,Competition,4.16,220.5
UINK1DT,E10T100,Reload,Technical,2.97,187.9
UINK1DT,E01T100,Reload,Technical,4.48,131.3
UINK1DT,E08R100,Webinar,Career,4.74,280.5
ULCMLZD,E05T100,Nimbus,Technical,3.67,261.2
ULCMLZD,E09R100,Webinar,Career,3.82,23.1
UFIB150,E07T100,Nimbus,Technical,3.89,17.6
UAIGVSK,E08C100,Garba Night,Cultural,4.01,119.2
UAIGVSK,E09M142,Poster Making,Competition,3.47,245.1
UAIGVSK,E06R100,Webinar,Career,3.74,296.3
UAIGVSK,E11M142,Poster Making,Competition,4.65,53.6
U5S64OK,E01C121,Poetry,Cultural,3.98,182.3
U5S64OK,E07C100,Concerts,Cultural,3.75,120.5
URKST7V,E11T100,Reload,Technical,3.65,291.3
URKST7V,E02C100,Concerts,Cultural,3.93,254.2
UPG2R8V,E12C100,Concerts,Cultural,3.73,253.1
UPG2R8V,E06R100,Webinar,Career,3.68,145.9
UPG2R8V,E07R100,Webinar,Career,4.47,130.3
UPG2R8V,E12C121,Poetry,Cultural,3.53,89.3
U4JP5X9,E09C121,Poetry,Cultural,4.86,26.3
U4JP5X9,E09M142,Poster Making,Competition,3.82,260.8
UJ608K1,E01R100,Webinar,Career,4.34,245.7
UGKAVPK,E11R100,Webinar,Career,3.32,299.9
UGKAVPK,E06T100,Reload,Technical,3.86,299.0
UGKAVPK,E04T100,Speed,Technical,3.74,171.1
UGKAVPK,E05T100,Reload,Technical,4.22,233.0
U5GANK8,E08R100,Webinar,Career,4.35,284.0
U5GANK8,E05T100,Nimbus,Technical,3.5,256.4
UQPE2QA,E08C100,Concerts,Cultural,3.59,81.7
UQPE2QA,E12R100,Webinar,Career,4.13,140.7
UQPE2QA,E06R100,Webinar,Career,4.38,47.5
U1Y4X57,E08C100,Garba Night,Cultural,4.96,286.7
U2JWBMS,E07R100,Webinar,Career,4.44,185.8
U2JWBMS,E01M142,Poster Making,Competition,3.81,76.3
U2JWBMS,E03M100,Sketching,Competition,3.33,204.8
U2JWBMS,E02T100,Speed,Technical,3.57,189.3
U67X4LR,E09T100,Reload,Technical,3.78,113.9
U67X4LR,E06C100,Garba Night,Cultural,4.38,42.9
U3IC4UO,E04T100,Speed,Technical,3.95,204.8
U3IC4UO,E02R100,Webinar,Career,3.54,160.9
UOAGD5E,E01R100,Webinar,Career,4.0,234.0
UOAGD5E,E01C100,Concerts,Cultural,4.05,160.8
UOAGD5E,E12M142,Poster Making,Competition,4.55,257.1
UOAGD5E,E06C100,Garba Night,Cultural,4.49,170.1
UUWH8CI,E01M142,Poster Making,Competition,4.14,172.7
UUWH8CI,E06R100,Webinar,Career,3.89,264.2
UUWH8CI,E04M100,Sketching,Competition,4.73,127.0
UUWH8CI,E02C100,Concerts,Cultural,3.22,48.9
ULMJ5CN,E04C100,Garba Night,Cultural,4.1,18.3
ULMJ5CN,E04T100,Nimbus,Technical,4.28,229.0
ULMJ5CN,E02R100,Webinar,Career,3.36,189.9
ULMJ5CN,E09C100,Garba Night,Cultural,3.72,214.2
UFGVC60,E08R100,Webinar,Career,4.38,71.8
UFGVC60,E12C100,Garba Night,Cultural,3.99,49.5
UFGVC60,E08C100,Concerts,Cultural,4.05,14.2
UFGVC60,E07R100,Webinar,Career,3.54,111.7
UFGVC60,E03C121,Poetry,Cultural,4.43,181.1
UH2SL9K,E11T100,Speed,Technical,4.07,123.8
UH2SL9K,E01M142,Poster Making,Competition,5.0,136.9
UH2SL9K,E06R100,Webinar,Career,3.67,272.2
UH2SL9K,E07M100,Sketching,Competition,4.43,111.0
U3E6TFN,E02C121,Poetry,Cultural,4.29,159.1
U3E6TFN,E08C100,Garba Night,Cultural,4.38,237.3
U3E6TFN,E06M100,Sketching,Competition,4.26,125.0
U9LFOUZ,E08C121,Poetry,Cultural,4.34,190.4
U9LFOUZ,E09T100,Speed,Technical,3.84,260.1
U9LFOUZ,E06R100,Webinar,Career,4.35,285.4
U9LFOUZ,E10R100,Webinar,Career,3.98,52.7
U9LFOUZ,E10C100,Concerts,Cultural,3.31,278.7
UOIOV4K,E06M142,Poster Making,Competition,3.19,152.7
U2610LG,E05M142,Poster Making,Competition,3.76,84.9
U2610LG,E06R100,Webinar,Career,4.99,143.1
U2610LG,E08M142,Poster Making,Competition,3.13,294.2
U2610LG,E02R100,Webinar,Career,4.08,152.9
U2610LG,E08T100,Speed,Technical,4.62,105.3
U1MFOW7,E09C100,Garba Night,Cultural,4.19,193.7
U1MFOW7,E12C100,Garba Night,Cultural,4.67,79.6
U1MFOW7,E06T100,Nimbus,Technical,3.26,32.0
UGNF6NI,E03M100,Sketching,Competition,3.69,47.4
UGNF6NI,E08M142,Poster Making,Competition,4.03,47.1
UGNF6NI,E11R100,Webinar,Career,4.41,54.1
UGNF6NI,E05C121,Poetry,Cultural,4.0,50.3
UGNF6NI,E04R100,Webinar,Career,3.63,195.9
UBC2LMO,E09T100,Speed,Technical,4.66,62.7
UBC2LMO,E09T100,Reload,Technical,4.82,110.2
UBC2LMO,E09M142,Poster Making,Competition,4.75,270.1
USBEIF5,E03C100,Garba Night,Cultural,3.46,147.4
UU7O16M,E02C100,Garba Night,Cultural,3.84,203.6
UU7O16M,E05R100,Webinar,Career,3.68,60.0
UU7O16M,E07R100,Webinar,Career,4.53,65.8
UU7O16M,E06M142,Poster Making,Competition,4.52,21.9
UU7O16M,E11R100,Webinar,Career,4.01,59.0
ULZ2JAR,E05M142,Poster Making,Competition,3.8,90.8
U3JR7N7,E02T100,Reload,Technical,3.98,61.3
U3JR7N7,E05M142,Poster Making,Competition,3.57,35.7
U3JR7N7,E07R100,Webinar,Career,4.42,45.0
U3JR7N7,E11T100,Nimbus,Technical,3.97,143.6
U3JR7N7,E10M142,Poster Making,Competition,4.11,69.8
UIC175O,E12T100,Nimbus,Technical,3.79,115.6
UIC175O,E01R100,Webinar,Career,4.5,156.0
UIC175O,E07M100,Sketching,Competition,4.95,210.2
UT0IFJC,E03T100,Reload,Technical,3.92,21.4
UT0IFJC,E03M142,Poster Making,Competition,4.29,241.8
U2CEIM2,E03R100,Webinar,Career,3.8,192.1
UUQERPE,E01C100,Garba Night,Cultural,2.91,33.7
UUQERPE,E02R100,Webinar,Career,4.49,263.3
UUQERPE,E10C121,Poetry,Cultural,4.11,277.1
UUQERPE,E03R100,Webinar,Career,5.0,27.7
UUQERPE,E11M142,Poster Making,Competition,3.76,90.3
UVBGB6D,E01C121,Poetry,Cultural,3.78,243.8
UVBGB6D,E02M142,Poster Making,Competition,3.91,227.0
UN8NMYW,E12R100,Webinar,Career,4.3,63.5
UN8NMYW,E03C100,Concerts,Cultural,3.36,70.7
UN8NMYW,E08R100,Webinar,Career,4.7,117.4
UN8NMYW,E03M142,Poster Making,Competition,4.26,150.5
UN8NMYW,E06M100,Sketching,Competition,4.61,189.3
UUH4H05,E06C100,Garba Night,Cultural,4.27,117.0
UUH4H05,E07C100,Garba Night,Cultural,3.32,144.1
U5K658G,E08C121,Poetry,Cultural,3.44,226.8
U5K658G,E10C121,Poetry,Cultural,4.98,20.6
U5K658G,E07C100,Concerts,Cultural,4.09,83.2
U5K658G,E01T100,Speed,Technical,3.23,216.9
U5K658G,E07C100,Concerts,Cultural,4.12,269.6
UJZ2ZK7,E03T100,Reload,Technical,3.64,158.4
UJZ2ZK7,E11C121,Poetry,Cultural,3.92,164.3
UJZ2ZK7,E01C100,Garba Night,Cultural,4.2,41.1
U74P24R,E03C100,Garba Night,Cultural,3.35,139.7
UEUFM2M,E02M142,Poster Making,Competition,4.61,164.5
UEUFM2M,E02C100,Concerts,Cultural,3.45,80.3
UEUFM2M,E04T100,Speed,Technical,3.75,88.1
UEUFM2M,E09T100,Speed,Technical,3.62,119.4
UWRUE5E,E01M142,Poster Making,Competition,4.3,15.8
U7DRWTC,E10M100,Sketching,Competition,4.21,103.4
U81YO72,E08T100,Nimbus,Technical,4.0,71.3
U81YO72,E08R100,Webinar,Career,3.56,105.0
U81YO72,E08R100,Webinar,Career,3.55,44.7
U81YO72,E01C100,Concerts,Cultural,3.72,268.3
U89QU0K,E05M100,Sketching,Competition,3.95,182.1
U89QU0K,E08M100,Sketching,Competition,3.47,206.9
UKTWX08,E06T100,Speed,Technical,5.0,238.9
UOXD5C8,E01C121,Poetry,Cultural,4.62,154.5
UOXD5C8,E12R100,Webinar,Career,3.53,35.2
UOXD5C8,E12T100,Speed,Technical,4.0,165.8
UOXD5C8,E08C100,Concerts,Cultural,3.11,180.2
UOXD5C8,E06R100,Webinar,Career,3.45,226.2
UNKPRKL,E02C100,Garba Night,Cultural,3.77,135.2
UNKPRKL,E11T100,Reload,Technical,3.52,47.0
UNKPRKL,E12R100,Webinar,Career,3.99,92.3
U0ABEDE,E10R100,Webinar,Career,3.75,115.3
U0ABEDE,E02T100,Speed,Technical,4.01,197.3
UL0RR7R,E03R100,Webinar,Career,3.92,175.5
UL0RR7R,E12M100,Sketching,Competition,3.44,113.3
UL0RR7R,E10T100,Reload,Technical,3.9,296.1
UL0RR7R,E09T100,Nimbus,Technical,3.24,185.7
UDW3CPU,E08M142,Poster Making,Competition,3.98,78.8
UDW3CPU,E08C121,Poetry,Cultural,3.7,39.5
UXDQTM8,E07C100,Garba Night,Cultural,3.65,54.3
UXDQTM8,E08M100,Sketching,Competition,3.64,81.3
UXDQTM8,E03M142,Poster Making,Competition,4.08,56.6
UXDQTM8,E03C121,Poetry,Cultural,3.24,64.1
UHJYWUH,E05C121,Poetry,Cultural,3.18,92.7
UXVIEGN,E03M142,Poster Making,Competition,3.97,60.3
UQJYTSX,E05M100,Sketching,Competition,4.72,270.1
UQJYTSX,E03C121,Poetry,Cultural,4.07,33.3
UQJYTSX,E05M142,Poster Making,Competition,4.18,162.1
U84GX0P,E11M142,Poster Making,Competition,4.79,129.0
U84GX0P,E03C121,Poetry,Cultural,3.64,294.9
U84GX0P,E08C100,Concerts,Cultural,3.82,42.5
U84GX0P,E10R100,Webinar,Career,3.65,125.4
U84GX0P,E05T100,Reload,Technical,3.59,291.1
U426A82,E04M142,Poster Making,Competition,4.19,261.0
U0UBIQ2,E02R100,Webinar,Career,4.19,247.0
U0UBIQ2,E01R100,Webinar,Career,5.0,84.8
U0UBIQ2,E03C121,Poetry,Cultural,3.27,59.6
UN8Y85P,E01M142,Poster Making,Competition,3.81,203.9
UN8Y85P,E05C100,Concerts,Cultural,4.4,279.5
UZ5VUQG,E03T100,Reload,Technical,4.94,171.5
UZ5VUQG,E03T100,Reload,Technical,3.64,175.8
UZ5VUQG,E07C100,Garba Night,Cultural,4.31,91.2
UZ5VUQG,E08M142,Poster Making,Competition,3.1,233.2
UNT676Y,E01T100,Nimbus,Technical,4.45,64.2
UNT676Y,E09M100,Sketching,Competition,3.53,103.9
UNT676Y,E04M100,Sketching,Competition,4.71,133.4
UNT676Y,E06R100,Webinar,Career,4.79,157.2
UZJ9DWE,E06M142,Poster Making,Competition,3.87,80.3
UZJ9DWE,E10R100,Webinar,Career,3.31,43.3
UZJ9DWE,E01T100,Nimbus,Technical,4.34,187.1
UOPV86N,E07R100,Webinar,Career,4.14,93.7
UOPV86N,E05T100,Nimbus,Technical,3.86,178.6
UOPV86N,E12C100,Garba Night,Cultural,3.99,54.8
UOPV86N,E08R100,Webinar,Career,4.39,149.5
UOPV86N,E02T100,Nimbus,Technical,3.42,164.5
U8E1NUG,E02M100,Sketching,Competition,3.79,25.0
U8E1NUG,E03R100,Webinar,Career,4.24,107.6
UUSJIX8,E06R100,Webinar,Career,4.37,49.0
UUSJIX8,E12C121,Poetry,Cultural,4.51,28.4
U89SEHR,E10M100,Sketching,Competition,3.24,297.1
U89SEHR,E06M142,Poster Making,Competition,4.13,103.5
U89SEHR,E07M100,Sketching,Competition,3.64,244.9
U89SEHR,E02M142,Poster Making,Competition,4.28,83.8
UXMCYY1,E05M100,Sketching,Competition,4.2,207.6
UEN5SAF,E06T100,Reload,Technical,3.47,230.5
UEN5SAF,E09C121,Poetry,Cultural,3.5,182.7
UEN5SAF,E01R100,Webinar,Career,4.02,146.8
UEN5SAF,E11C100,Concerts,Cultural,4.09,129.4
UEN5SAF,E03R100,Webinar,Career,4.06,111.2
UG91WYS,E07R100,Webinar,Career,4.23,279.6
UPS46D7,E11C100,Garba Night,Cultural,3.1,250.9
UPS46D7,E11T100,Reload,Technical,3.72,289.9
UPS46D7,E05T100,Nimbus,Technical,4.05,46.0
UPUQ9ZI,E09R100,Webinar,Career,4.01,222.0
UPUQ9ZI,E07R100,Webinar,Career,3.77,282.1
UPUQ9ZI,E05R100,Webinar,Career,3.81,62.6
UPUQ9ZI,E06R100,Webinar,Career,3.19,29.3
UFCRBWO,E02T100,Nimbus,Technical,4.52,224.9
UFCRBWO,E06R100,Webinar,Career,4.04,176.6
UFCRBWO,E05T100,Reload,Technical,3.54,254.1
UFCRBWO,E09C100,Garba Night,Cultural,3.71,50.5
UGHJ5GM,E11R100,Webinar,Career,3.82,240.6
UGHJ5GM,E05M100,Sketching,Competition,4.5,68.5
UGHJ5GM,E05T100,Reload,Technical,4.29,57.5
UGHJ5GM,E07T100,Reload,Technical,3.77,57.6
UYPQLS8,E10M100,Sketching,Competition,4.4,246.2
UYPQLS8,E06R100,Webinar,Career,4.22,202.9
UD6UT7W,E08R100,Webinar,Career,4.52,161.7
UD6UT7W,E07T100,Nimbus,Technical,4.22,114.1
UD6UT7W,E12M100,Sketching,Competition,3.94,264.4
U4NVSUP,E06R100,Webinar,Career,3.67,123.8
UMG3KHB,E06M100,Sketching,Competition,4.04,246.8
UMG3KHB,E06R100,Webinar,Career,3.09,137.3
UMG3KHB,E05M100,Sketching,Competition,4.15,119.3
UMG3KHB,E07C100,Concerts,Cultural,4.29,144.2
UX97LPO,E07R100,Webinar,Career,3.74,97.4
UX97LPO,E06T100,Reload,Technical,2.88,226.8
UX97LPO,E11T100,Nimbus,Technical,3.76,155.8
UX97LPO,E11C121,Poetry,Cultural,5.0,77.3
UE4B2KN,E08T100,Reload,Technical,3.74,270.9
UE4B2KN,E02R100,Webinar,Career,3.8,121.3
UE4B2KN,E01M142,Poster Making,Competition,4.33,167.6
UE4B2KN,E05C121,Poetry,Cultural,3.81,272.9
UE4B2KN,E10C100,Concerts,Cultural,3.75,191.0
UAXNI9T,E01C121,Poetry,Cultural,4.51,43.9
UAXNI9T,E10C121,Poetry,Cultural,4.22,282.6
UAXNI9T,E11C100,Concerts,Cultural,2.73,192.0
U3QLGPQ,E02M142,Poster Making,Competition,3.95,107.1
U3QLGPQ,E06T100,Nimbus,Technical,3.6,50.4
UHFWQ9A,E05C100,Concerts,Cultural,3.91,240.3
UHFWQ9A,E05T100,Nimbus,Technical,3.96,189.8
UHFWQ9A,E02M142,Poster Making,Competition,4.08,164.7
UHFWQ9A,E02R100,Webinar,Career,3.83,269.2
UHFWQ9A,E06T100,Nimbus,Technical,3.64,238.7
UPY16XV,E05M100,Sketching,Competition,3.12,54.0
U486O3E,E11R100,Webinar,Career,4.37,100.4
U486O3E,E06T100,Speed,Technical,3.92,82.1
UPUDO03,E06C121,Poetry,Cultural,4.46,225.7
UPUDO03,E07T100,Reload,Technical,4.83,19.7
UPUDO03,E06R100,Webinar,Career,4.05,175.3
UMKB0DW,E07T100,Speed,Technical,3.58,231.1
U0KT162,E03C100,Garba Night,Cultural,3.63,264.3
U0KT162,E01C121,Poetry,Cultural,3.95,109.2
U0KT162,E02C100,Garba Night,Cultural,3.94,248.2
U0KT162,E02M142,Poster Making,Competition,4.58,42.1
U0KT162,E12C100,Concerts,Cultural,3.74,255.5
UGAHPNB,E12M142,Poster Making,Competition,4.91,47.0
UGAHPNB,E04T100,Speed,Technical,3.81,125.2
U4POZHF,E04C100,Garba Night,Cultural,3.26,241.2
U4POZHF,E07C100,Concerts,Cultural,4.45,53.5
U4POZHF,E09C100,Garba Night,Cultural,4.36,76.5
U4POZHF,E06C100,Concerts,Cultural,4.53,219.5
UGSY9DG,E03C121,Poetry,Cultural,3.57,218.8
UKHXVMB,E09M100,Sketching,Competition,3.58,195.9
UKHXVMB,E10R100,Webinar,Career,4.64,211.2
UKHXVMB,E03C100,Garba Night,Cultural,4.69,167.4
UYIQEB5,E04M142,Poster Making,Competition,3.24,83.0
UYIQEB5,E05M100,Sketching,Competition,4.5,110.3
UYIQEB5,E09M100,Sketching,Competition,3.76,62.7
UYIQEB5,E04R100,Webinar,Career,3.86,273.5
UYIQEB5,E05C100,Garba Night,Cultural,4.55,179.2
URR36SK,E11T100,Nimbus,Technical,4.7,126.2
URR36SK,E12C100,Concerts,Cultural,2.86,144.0
URR36SK,E10R100,Webinar,Career,4.28,284.7
URR36SK,E06T100,Reload,Technical,4.37,54.5
URR36SK,E04T100,Nimbus,Technical,3.64,180.0
U7VVV33,E07C121,Poetry,Cultural,4.24,156.7
U7VVV33,E03M100,Sketching,Competition,3.94,187.3
UX69O0C,E11C100,Garba Night,Cultural,5.0,15.3
UX69O0C,E11R100,Webinar,Career,4.5,262.9
UX69O0C,E09M142,Poster Making,Competition,3.97,280.3
U2W49KK,E12R100,Webinar,Career,3.7,173.9
UUI8SPS,E11C121,Poetry,Cultural,3.64,212.0
U7EMEUU,E03M100,Sketching,Competition,4.95,277.5
U7EMEUU,E05C100,Concerts,Cultural,3.82,215.1
U7EMEUU,E08R100,Webinar,Career,4.02,54.2
U7EMEUU,E01C100,Garba Night,Cultural,2.85,177.1
UWUAFSX,E03T100,Speed,Technical,3.89,185.9
UWUAFSX,E01T100,Nimbus,Technical,4.69,133.0
UWUAFSX,E07M142,Poster Making,Competition,4.28,223.6
UWAQLPI,E01M142,Poster Making,Competition,3.02,281.0
UWAQLPI,E03M100,Sketching,Competition,4.31,278.4
UWAQLPI,E04M142,Poster Making,Competition,3.92,140.7
U1CVO9C,E04T100,Speed,Technical,3.94,42.8
U1CVO9C,E12M100,Sketching,Competition,3.99,295.6
U1CVO9C,E04M142,Poster Making,Competition,3.3,253.3
U1CVO9C,E02C100,Concerts,Cultural,4.41,46.2
UGOL3JF,E08C100,Garba Night,Cultural,3.43,277.0
UGOL3JF,E02R100,Webinar,Career,3.19,262.3
UGOL3JF,E12C100,Concerts,Cultural,3.23,160.5
UGOL3JF,E01C100,Concerts,Cultural,4.25,181.5
U3U91IS,E10C121,Poetry,Cultural,4.24,125.7
U3U91IS,E04C100,Concerts,Cultural,3.7,25.9
UZIJ28O,E04T100,Nimbus,Technical,4.49,107.2
UZIJ28O,E06C100,Concerts,Cultural,3.65,242.8
UZIJ28O,E01C100,Garba Night,Cultural,4.63,11.3
UZIJ28O,E04T100,Speed,Technical,3.77,106.7
U4TLCKB,E11C100,Concerts,Cultural,3.51,125.5
U4TLCKB,E04R100,Webinar,Career,3.74,165.8
U4TLCKB,E08T100,Nimbus,Technical,4.58,276.8
U18BUOF,E04R100,Webinar,Career,4.46,110.4
UG7OW60,E06R100,Webinar,Career,4.83,110.6
UG7OW60,E04R100,Webinar,Career,4.53,223.9
UG7OW60,E01T100,Speed,Technical,3.95,141.1
UUX9Q7S,E01R100,Webinar,Career,3.53,75.1
UUX9Q7S,E10C100,Concerts,Cultural,2.7,141.2
UUX9Q7S,E06T100,Speed,Technical,4.14,50.8
UUX9Q7S,E03T100,Nimbus,Technical,4.14,61.2
UUX9Q7S,E07R100,Webinar,Career,4.0,154.5
URBX0KY,E12R100,Webinar,Career,3.32,131.5
UWXPKT8,E11M142,Poster Making,Competition,4.72,275.3
UWXPKT8,E06R100,Webinar,Career,3.95,115.1
UWXPKT8,E01C100,Garba Night,Cultural,3.45,178.4
UWXPKT8,E02T100,Nimbus,Technical,4.2,193.4
UMPJSE5,E03T100,Reload,Technical,4.32,13.8
UKQF3FS,E06T100,Speed,Technical,3.97,202.4
UKQF3FS,E05T100,Reload,Technical,4.39,61.6
UKQF3FS,E01R100,Webinar,Career,4.84,288.7
UKQF3FS,E08M142,Poster Making,Competition,3.71,53.1
UKQF3FS,E12T100,Speed,Technical,4.03,130.2
USM42MK,E11M142,Poster Making,Competition,3.36,34.8
USM42MK,E05R100,Webinar,Career,3.2,299.1
UQ77HCJ,E03M100,Sketching,Competition,3.37,155.6
UT3TGZW,E03M100,Sketching,Competition,4.4,182.7
UT3TGZW,E11T100,Reload,Technical,4.66,29.5
UT3TGZW,E02M142,Poster Making,Competition,4.29,227.5
UT3TGZW,E08R100,Webinar,Career,4.12,70.9
UT3TGZW,E12R100,Webinar,Career,4.43,270.4
U9SCN06,E08C100,Garba Night,Cultural,3.13,69.5
U9SCN06,E05M142,Poster Making,Competition,3.43,65.3
U9SCN06,E07R100,Webinar,Career,4.04,20.6
U01U70G,E04C100,Garba Night,Cultural,4.11,146.9
U01U70G,E03T100,Reload,Technical,4.58,173.8
U01U70G,E08R100,Webinar,Career,3.65,29.1
U01U70G,E03R100,Webinar,Career,4.29,234.9
UA0NM56,E09C121,Poetry,Cultural,4.31,141.5
UA0NM56,E12R100,Webinar,Career,3.69,162.1
UA0NM56,E10T100,Speed,Technical,3.87,137.8
UGTX81O,E06M100,Sketching,Competition,4.35,126.2
UGTX81O,E03C100,Garba Night,Cultural,4.5,172.3
UGTX81O,E12C121,Poetry,Cultural,3.76,55.0
UULKIFJ,E05T100,Speed,Technical,3.77,62.8
UULKIFJ,E07M100,Sketching,Competition,4.11,259.9
UULKIFJ,E05M100,Sketching,Competition,3.99,284.4
UULKIFJ,E10C100,Concerts,Cultural,4.46,118.3
UULKIFJ,E07T100,Speed,Technical,4.3,88.5
UIJUCT4,E10C121,Poetry,Cultural,4.28,196.8
UIJUCT4,E12C121,Poetry,Cultural,3.36,128.5
UIJUCT4,E08C100,Concerts,Cultural,4.29,17.4
UIJUCT4,E05T100,Reload,Technical,4.99,55.3
U7ZS23T,E05T100,Reload,Technical,4.11,217.6
U7ZS23T,E10R100,Webinar,Career,4.37,201.1
U46OSGL,E05C100,Concerts,Cultural,4.43,17.9
U46OSGL,E03T100,Speed,Technical,3.45,74.4
U46OSGL,E10T100,Nimbus,Technical,3.08,77.0
U46OSGL,E07C100,Concerts,Cultural,4.05,204.8
U46OSGL,E03R100,Webinar,Career,4.98,15.7
U581G1T,E01M100,Sketching,Competition,3.72,40.2
U581G1T,E12R100,Webinar,Career,3.72,242.0
U581G1T,E05R100,Webinar,Career,4.19,61.8
U581G1T,E08R100,Webinar,Career,4.2,199.3
U71GVFY,E03T100,Nimbus,Technical,4.07,79.1
UDI4HF1,E04C100,Concerts,Cultural,4.42,38.8
US7FI6G,E10M142,Poster Making,Competition,4.22,80.5
US7FI6G,E02M100,Sketching,Competition,4.45,219.5
US7FI6G,E02M142,Poster Making,Competition,4.23,258.2
UJ1MB76,E09R100,Webinar,Career,3.54,250.8
UJ1MB76,E11R100,Webinar,Career,3.96,125.2
UJ1MB76,E09M100,Sketching,Competition,4.24,203.7
UJ1MB76,E09T100,Speed,Technical,4.65,69.4
UKWPUG5,E04R100,Webinar,Career,3.7,95.0
UKWPUG5,E02M142,Poster Making,Competition,4.52,269.9
UKWPUG5,E07C100,Concerts,Cultural,4.77,13.8
UFHI7Z3,E05C100,Concerts,Cultural,4.06,34.8
UFHI7Z3,E06T100,Speed,Technical,4.43,70.3
UFHI7Z3,E11M100,Sketching,Competition,4.37,17.7
UFHI7Z3,E04R100,Webinar,Career,3.12,62.6
U6TYLVD,E07R100,Webinar,Career,4.01,179.1
U6TYLVD,E08T100,Speed,Technical,3.54,132.2
U6TYLVD,E02R100,Webinar,Career,3.65,268.9
U6TYLVD,E02T100,Reload,Technical,3.97,247.1
U6TYLVD,E03R100,Webinar,Career,3.69,109.1
U8CAZFO,E08R100,Webinar,Career,4.25,85.2
UWQ3N9T,E06C100,Garba Night,Cultural,4.33,120.1
UWQ3N9T,E02M100,Sketching,Competition,4.32,181.2
UWQ3N9T,E03R100,Webinar,Career,3.18,87.7
UWQ3N9T,E03C100,Concerts,Cultural,4.87,191.0
UXTWMZW,E09M142,Poster Making,Competition,4.93,128.7
UJMTQAE,E12R100,Webinar,Career,4.09,170.1
UJMTQAE,E05M100,Sketching,Competition,4.0,136.5
UJMTQAE,E04T100,Speed,Technical,4.01,95.4
UJMTQAE,E05R100,Webinar,Career,4.65,285.1
UJMTQAE,E05C100,Concerts,Cultural,3.46,231.4
UA9QMYF,E06R100,Webinar,Career,3.88,50.6
UA9QMYF,E02R100,Webinar,Career,3.23,261.9
UA9QMYF,E11M100,Sketching,Competition,4.15,151.4
UX412XY,E03C121,Poetry,Cultural,5.0,269.4
UTJQG5E,E10T100,Speed,Technical,3.58,242.0
UO62FKS,E08M100,Sketching,Competition,3.95,133.3
UVT7RVN,E03R100,Webinar,Career,4.09,16.5
UVT7RVN,E06M100,Sketching,Competition,5.0,87.9
UVT7RVN,E07M142,Poster Making,Competition,4.9,167.1
UVT7RVN,E09T100,Nimbus,Technical,3.2,193.7
U5VXMMC,E06C100,Garba Night,Cultural,3.92,84.8
U5VXMMC,E10C100,Garba Night,Cultural,4.18,50.4
U5VXMMC,E09R100,Webinar,Career,4.0,252.1
